user_id,anime_id,rating,watching_status,watched_episodes
674,9834,7,2,13
674,17265,9,2,25
674,15051,10,2,13
674,19111,10,2,13
674,193,6,2,24
674,3654,7,2,12
674,17247,8,2,12
674,3572,8,2,25
674,10361,8,2,1
674,4454,8,2,1
674,18115,9,2,25
674,14513,9,2,25
674,17725,6,2,1
674,4997,6,2,1
674,632,5,2,1
674,631,7,2,1
674,276,8,2,12
674,277,8,2,14
674,7066,7,2,2
674,19769,7,2,12
674,76,7,2,13
674,77,7,2,13
674,1915,6,2,26
674,98,7,2,26
674,673,7,2,27
674,99,7,2,26
674,3268,6,2,3
674,1659,6,2,9
674,1609,6,2,4
674,6199,6,2,1
674,9936,8,2,12
674,11209,8,2,2
674,15565,8,2,10
674,21863,7,2,12
674,14049,5,2,1
674,10397,7,2,12
674,1196,9,2,12
674,7761,9,2,26
674,2518,9,2,12
674,4056,9,2,12
674,10110,6,2,13
674,11761,4,2,12
674,9335,5,2,4
674,330,8,2,13
674,20541,8,2,12
674,2963,9,2,13
674,5713,8,2,1
674,20221,9,2,1
674,5162,9,2,13
674,3225,8,2,13
674,14575,9,2,1
674,14511,8,2,13
674,10620,5,2,26
674,12503,5,2,10
674,8460,8,2,1
674,8424,5,2,12
674,9581,6,2,9
674,2367,5,2,12
674,4421,6,2,2
674,22225,6,2,12
674,9181,7,2,12
674,21587,6,2,3
674,8917,5,2,26
674,17505,9,2,26
674,11021,8,2,24
674,16335,8,2,1
674,17585,6,2,2
674,2926,7,2,13
674,1722,9,2,26
674,16067,10,2,26
674,16910,8,2,13
674,17855,6,2,1
674,10165,9,2,26
674,2970,7,2,13
674,229,6,2,12
674,18897,8,2,20
674,19815,8,2,12
674,24135,7,2,10
674,21177,7,2,24
674,3467,9,2,12
674,10928,8,2,4
674,6023,9,2,12
674,17549,7,2,12
674,20507,8,2,12
674,6512,7,2,12
674,5957,7,2,13
674,11933,6,2,12
674,15719,8,2,1
674,6324,7,2,12
674,20931,6,2,12
674,23427,8,2,1
674,195,8,2,12
674,443,8,2,1
674,196,8,2,12
674,524,7,2,1
674,14199,8,2,12
674,15881,7,2,6
674,9587,8,2,12
674,10219,7,2,1
674,2966,8,2,13
674,5341,7,2,12
674,6884,7,2,2
674,7079,8,2,12
674,8769,7,2,12
674,13659,7,2,13
674,19845,8,2,13
674,14749,7,2,13
674,19221,8,2,10
674,20939,8,2,1
674,10547,5,2,1
674,9922,7,2,12
674,1060,8,2,24
674,19369,9,2,12
674,11179,6,2,12
674,3366,7,2,26
674,5682,6,2,26
674,16397,8,2,13
674,2332,8,2,1
674,6201,7,2,12
674,8918,6,2,2
674,8231,7,2,6
674,1807,8,2,12
674,4566,7,2,6
674,10611,7,2,12
674,10933,6,2,1
674,208,6,2,3
674,209,7,2,26
674,23309,6,2,12
674,23895,8,2,1
674,941,6,2,12
674,1489,6,2,3
674,2369,6,2,24
674,10572,7,2,12
674,13599,8,2,22
674,22865,9,2,12
674,2993,6,2,13
674,4214,7,2,13
674,64,6,2,12
674,65,6,2,12
674,20709,7,2,12
674,10156,7,2,12
674,17777,7,2,12
674,21679,7,2,1
674,13759,9,2,24
674,2476,4,2,12
674,756,6,2,1
674,3328,5,2,1
674,5940,8,2,12
674,21033,8,2,12
674,1827,6,2,26
674,22877,8,2,12
674,8675,7,2,13
674,20973,6,2,12
674,4063,7,2,12
674,5279,7,2,1
674,5277,7,2,13
674,9355,8,2,1
674,10308,8,2,13
674,15119,7,2,12
674,17345,7,2,6
674,15751,7,2,13
674,18523,7,2,13
674,17391,7,2,4
674,18119,8,2,13
674,2104,7,2,26
674,4163,8,2,2
674,7041,6,2,2
674,4581,7,2,13
674,5034,7,2,12
674,6344,7,2,1
674,7108,5,2,1
674,7724,8,2,22
674,10083,8,2,2
674,6112,7,2,12
674,8635,7,2,1
674,8057,6,2,12
674,23433,6,2,12
674,16498,9,2,25
674,169,7,2,12
674,5504,7,2,12
674,12815,9,2,50
674,79,8,2,24
674,1836,8,2,12
674,9863,8,2,77
674,16395,7,2,1
674,16415,9,2,1
674,6098,7,2,12
674,6885,7,2,3
674,5958,6,2,13
674,8407,7,2,12
674,7858,6,2,1
674,478,10,2,26
674,2170,8,2,2
674,20057,7,2,13
674,17849,7,2,12
674,565,8,2,1
674,9253,8,2,24
674,21067,6,2,12
674,23679,5,2,1
674,18277,8,2,24
674,3667,6,2,12
674,16524,9,2,13
674,19211,7,2,2
674,5681,5,2,1
674,1568,8,2,22
674,3419,7,2,2
674,11757,8,2,25
674,16099,6,2,9
674,4884,10,2,26
674,16417,7,2,12
674,17879,7,2,6
674,7768,6,2,12
674,13333,9,2,13
674,12445,7,2,12
674,14189,7,2,1
674,6758,7,2,27
674,5734,8,2,12
674,6705,7,2,6
674,3594,9,2,26
674,2001,10,2,27
674,4107,8,2,1
674,513,10,2,1
674,566,7,2,4
674,3974,7,2,13
674,6380,7,2,1
674,5074,7,2,12
674,12321,9,2,3
674,12727,8,2,2
674,13967,8,2,1
674,13965,8,2,1
674,18003,8,2,1
674,13969,8,2,1
674,13983,8,2,1
674,471,7,2,13
674,1720,7,2,3
674,3455,6,2,26
674,4654,5,2,24
674,8937,6,2,24
674,1555,8,2,25
674,3686,8,2,2
674,21353,7,2,12
674,22319,8,2,12
674,16011,9,2,24
674,1218,8,2,13
674,523,8,2,1
674,10324,6,2,12
674,4224,8,2,25
674,23701,8,2,1
674,2129,9,2,13
674,6234,9,2,7
674,12029,10,2,26
674,1127,8,2,12
674,1128,8,2,12
674,1514,8,2,6
674,1648,8,2,2
674,11445,5,2,1
674,1129,8,2,1
674,354,4,2,12
674,10306,8,2,13
674,10798,6,2,11
674,856,10,2,26
674,3593,7,2,3
674,6743,6,2,3
674,6226,8,2,2
674,1830,8,2,4
674,16742,6,2,12
674,6425,7,2,16
674,7463,7,2,12
674,21085,7,2,12
674,20053,6,2,12
674,6956,7,2,13
674,10521,7,2,13
674,4415,8,2,13
674,14813,8,2,13
674,18753,7,2,1
674,5454,7,2,12
674,7762,7,2,4
674,10216,8,2,13
674,16241,7,2,13
674,8861,5,2,12
674,3011,5,2,2
674,550,8,2,27
674,481,7,2,224
674,9331,7,2,13
674,10495,5,2,12
674,1195,7,2,13
674,11319,6,2,12
674,5081,2,4,0
674,269,0,4,0
674,4181,0,4,0
674,6702,0,4,0
674,5114,0,4,0
674,245,0,4,0
674,10080,0,4,0
674,12487,0,4,0
674,22113,0,4,0
674,10336,0,4,0
674,1887,4,4,0
674,14527,0,4,0
674,17074,0,4,0
674,20,2,4,0
674,11859,0,4,0
674,18041,0,4,0
674,6381,0,4,0
674,1862,0,4,0
674,11341,0,4,0
674,16385,0,6,0
674,23199,0,6,0
674,22297,0,6,0
674,15451,0,6,0
674,23321,0,6,0
674,21415,0,6,0
674,22097,0,6,0
674,24171,0,6,0
674,24227,0,6,0
674,24991,0,6,0
674,23623,0,6,0
674,16051,0,6,0
674,20847,0,6,0
674,21881,0,6,0
674,13663,0,6,0
674,23847,0,6,0
675,31580,0,1,5
675,7674,0,1,10
675,34572,6,1,90
675,918,10,1,173
675,32491,0,1,0
675,32949,0,1,3
675,17247,0,1,4
675,6094,5,2,15
675,1292,6,2,5
675,13709,6,2,1
675,4970,6,2,1
675,1485,7,2,35
675,22199,7,2,24
675,47,9,2,1
675,16201,8,2,13
675,5251,10,2,2
675,9989,8,2,11
675,15039,9,2,1
675,9919,7,2,25
675,1205,7,2,6
675,3401,7,2,3
675,586,7,2,11
675,5081,8,2,15
675,22789,8,2,12
675,67,8,2,24
675,9513,8,2,60
675,10218,9,2,1
675,12113,9,2,1
675,12115,9,2,1
675,13535,8,2,13
675,1055,2,2,6
675,32086,8,2,1
675,3430,6,2,2
675,3429,2,2,1
675,269,7,2,366
675,11633,7,2,10
675,18441,4,2,1
675,10490,8,2,12
675,10681,8,2,1
675,31043,8,2,12
675,31964,6,2,13
675,369,8,2,12
675,1681,7,2,1
675,6772,5,2,1
675,1689,8,2,3
675,12293,7,2,13
675,6280,6,2,1
675,1818,8,2,26
675,1575,8,2,25
675,2904,9,2,25
675,8142,8,2,1
675,9479,4,2,13
675,13807,6,2,1
675,15037,7,2,4
675,16592,2,2,13
675,26349,7,2,13
675,11843,8,2,12
675,974,7,2,1
675,6880,8,2,12
675,1535,8,2,37
675,28223,8,2,12
675,1726,6,2,12
675,552,7,2,54
675,1313,7,2,50
675,501,7,2,26
675,33032,7,2,1
675,226,9,2,13
675,790,9,2,23
675,2759,7,2,1
675,3784,8,2,1
675,3785,9,2,1
675,3167,7,2,6
675,7465,8,2,1
675,14829,6,2,10
675,356,6,2,24
675,6922,8,2,1
675,10087,10,2,13
675,11741,10,2,12
675,2952,8,2,1
675,408,7,2,1
675,5267,8,2,26
675,384,7,2,13
675,395,7,2,13
675,23289,7,2,12
675,16918,7,2,11
675,19363,7,2,11
675,3518,7,2,1
675,15335,8,2,1
675,19115,9,2,1
675,6787,3,2,1
675,245,8,2,43
675,23251,9,2,12
675,1824,8,2,1
675,15809,8,2,13
675,1030,3,2,1
675,777,9,2,10
675,11617,6,2,12
675,15451,6,2,12
675,934,9,2,26
675,256,4,2,1
675,9760,9,2,1
675,578,10,2,1
675,10408,8,2,1
675,431,9,2,1
675,136,7,2,62
675,11061,8,2,148
675,15377,5,2,12
675,24781,5,2,3
675,468,8,2,1
675,249,8,2,167
675,6811,8,2,26
675,34542,8,2,11
675,21327,7,2,12
675,617,8,2,1
675,16664,9,2,1
675,2593,10,2,1
675,3782,10,2,1
675,3783,10,2,1
675,4280,10,2,1
675,4282,10,2,1
675,5204,10,2,1
675,5205,10,2,1
675,6624,10,2,1
675,14807,8,2,1
675,22763,7,2,1
675,389,7,2,6
675,16662,8,2,1
675,33,9,2,25
675,18679,7,2,24
675,21659,7,2,2
675,12031,6,2,38
675,33082,7,2,1
675,22535,8,2,24
675,3858,7,2,91
675,16782,8,2,1
675,43,8,2,1
675,4672,8,2,1
675,6293,8,2,2
675,1204,7,2,1
675,416,8,2,1
675,279,8,2,13
675,18153,8,2,12
675,25015,8,2,1
675,28675,8,2,1
675,30745,6,2,1
675,20909,6,2,7
675,23385,8,2,1
675,2034,7,2,24
675,31741,7,2,13
675,18115,7,2,25
675,1951,6,2,3
675,2488,8,2,1
675,1462,8,2,3
675,10620,8,2,26
675,8460,6,2,1
675,16762,6,2,1
675,302,8,2,26
675,2751,5,2,1
675,3342,7,2,6
675,32182,7,2,12
675,6336,6,2,7
675,90,8,2,49
675,2246,9,2,12
675,164,9,2,1
675,1109,10,2,1
675,13201,7,2,25
675,6946,7,2,3
675,457,10,2,26
675,21939,10,2,10
675,24701,10,2,10
675,24687,10,2,1
675,21329,10,2,1
675,20,7,2,220
675,12467,6,2,13
675,1062,8,2,27
675,601,8,2,1
675,15689,7,2,4
675,8857,8,2,1
675,11597,8,2,11
675,5040,8,2,25
675,30276,8,2,12
675,12355,9,2,1
675,2966,8,2,13
675,5341,8,2,12
675,6884,6,2,2
675,6007,8,2,1
675,29803,8,2,13
675,35073,8,2,13
675,37675,8,2,13
675,770,7,2,1
675,1943,8,2,1
675,437,7,2,1
675,2594,7,2,1
675,527,8,2,276
675,1564,8,2,192
675,13601,9,2,22
675,19315,6,2,12
675,10448,7,2,1
675,6114,8,2,26
675,30296,8,2,12
675,31240,7,2,25
675,2559,8,2,33
675,12477,8,2,1
675,13429,7,2,4
675,114,10,2,26
675,2698,8,2,1
675,199,9,2,1
675,339,8,2,13
675,2216,9,2,12
675,7724,7,2,22
675,884,9,2,1
675,21843,7,2,12
675,28447,6,2,1
675,16498,7,2,25
675,28171,7,2,24
675,32282,7,2,13
675,1913,8,2,5
675,2547,7,2,46
675,170,9,2,101
675,9253,9,2,24
675,11577,7,2,1
675,10863,8,2,1
675,2418,8,2,1
675,14617,8,2,1
675,5681,8,2,1
675,7311,9,2,1
675,849,7,2,14
675,4382,7,2,14
675,11757,8,2,25
675,2618,9,2,26
675,21647,6,2,1
675,2154,8,2,1
675,513,8,2,1
675,885,7,2,1
675,22687,7,2,13
675,22689,8,2,2
675,3089,6,2,1
675,3009,8,2,105
675,21353,7,2,12
675,22319,6,2,12
675,523,9,2,1
675,4224,8,2,25
675,23701,7,2,1
675,6809,6,2,1
675,5365,8,2,1
675,3137,8,2,109
675,1985,7,2,74
675,543,9,2,1
675,2202,8,2,1
675,1375,7,2,40
675,202,7,2,26
675,1023,8,2,4
675,20359,7,2,1
675,28677,7,2,12
675,24627,6,2,2
675,19383,8,2,13
675,30641,5,2,1
675,7762,8,2,4
675,10216,8,2,13
675,16241,8,2,13
675,32615,7,2,12
675,550,6,2,27
675,11837,5,2,13
675,873,6,3,1
675,32998,0,3,2
675,24833,6,3,2
675,28249,0,3,1
675,2402,0,3,1
675,2167,0,3,2
675,1,0,3,1
675,2025,7,3,3
675,6746,6,3,5
675,5114,7,3,43
675,2775,8,3,1
675,820,9,3,30
675,267,0,3,1
675,3701,0,3,1
675,6594,0,3,3
675,486,0,3,1
675,2346,0,3,0
675,2581,0,3,5
675,17074,0,3,1
675,19,10,3,55
675,323,7,3,5
675,4081,0,3,1
675,10165,8,3,11
675,28149,7,3,23
675,28297,7,3,12
675,6171,0,3,0
675,19775,5,3,1
675,28621,0,3,1
675,21881,6,3,14
675,29854,7,3,3
675,861,5,3,3
675,7785,0,3,3
675,23283,6,3,6
675,25731,4,4,4
675,21743,5,4,1
675,17265,5,4,17
675,30016,3,4,2
675,1735,6,4,392
675,21,7,4,665
675,13125,5,4,8
675,2251,0,6,0
675,32379,0,6,0
675,34055,0,6,0
675,22433,0,6,0
675,17677,0,6,0
675,4981,0,6,0
675,10029,0,6,0
675,1482,0,6,0
675,3702,0,6,0
675,31339,0,6,0
675,242,0,6,0
675,1016,0,6,0
675,3002,0,6,0
675,387,0,6,0
675,6372,0,6,0
675,6610,0,6,0
675,1759,0,6,0
675,228,0,6,0
675,570,0,6,0
675,10357,0,6,0
675,953,0,6,0
675,10003,0,6,0
675,16009,0,6,0
675,572,0,6,0
675,35079,0,6,0
675,2797,0,6,0
675,433,0,6,0
675,851,0,6,0
675,9834,0,6,0
675,27825,0,6,0
675,28013,0,6,0
675,9756,0,6,0
675,1483,0,6,0
675,10721,0,6,0
675,522,0,6,0
675,585,0,6,0
675,10937,0,6,0
675,10389,0,6,0
675,877,0,6,0
675,1210,0,6,0
675,32962,0,6,0
675,10500,0,6,0
675,21557,0,6,0
675,853,0,6,0
675,326,0,6,0
675,22135,0,6,0
675,329,0,6,0
675,21339,0,6,0
675,12531,0,6,0
675,32542,0,6,0
675,30187,0,6,0
675,205,0,6,0
675,1033,0,6,0
675,3420,0,6,0
675,2001,0,6,0
675,2560,0,6,0
675,26,0,6,0
675,2236,0,6,0
675,916,0,6,0
675,759,0,6,0
675,14227,0,6,0
675,2685,0,6,0
675,4896,0,6,0
676,39783,7,1,9
676,40852,7,1,8
676,38853,1,1,6
676,42897,8,1,8
676,40748,9,1,21
676,40750,4,1,5
676,37984,7,1,8
676,41109,6,1,8
676,39535,8,1,8
676,42203,10,1,9
676,40028,7,1,12
676,42923,5,1,8
676,39551,7,1,8
676,43299,8,1,8
676,39617,4,1,8
676,38101,6,2,12
676,889,7,2,12
676,4901,7,2,5
676,1519,7,2,12
676,269,6,2,366
676,31964,6,2,13
676,33486,7,2,25
676,36456,7,2,25
676,38408,6,2,25
676,38186,5,2,13
676,41468,5,2,3
676,1575,6,2,25
676,2904,6,2,25
676,1535,6,2,37
676,38691,6,2,24
676,223,7,2,153
676,225,2,2,64
676,30694,4,2,131
676,36946,7,2,1
676,813,5,2,291
676,28121,5,2,13
676,37347,4,2,12
676,40454,5,2,12
676,38671,6,2,24
676,40956,7,2,24
676,38084,5,2,21
676,40206,7,2,1
676,25537,7,2,1
676,33049,7,2,1
676,22297,8,2,12
676,28701,8,2,13
676,10087,8,2,13
676,11741,8,2,12
676,5114,8,2,64
676,20583,8,2,25
676,28891,10,2,25
676,32935,10,2,10
676,40262,7,2,2
676,38883,7,2,13
676,40776,8,2,12
676,15809,7,2,13
676,11617,5,2,12
676,24703,4,2,12
676,34281,4,2,12
676,15451,4,2,12
676,11061,9,2,148
676,38472,6,2,12
676,39988,6,2,12
676,37999,9,2,12
676,40591,9,2,12
676,40221,6,2,13
676,40839,6,2,12
676,18679,7,2,24
676,38000,6,2,26
676,33206,7,2,13
676,35363,6,2,1
676,30831,7,2,10
676,32937,7,2,10
676,11771,5,2,25
676,17265,6,2,25
676,23321,4,2,25
676,38936,5,2,1
676,34599,8,2,13
676,14513,7,2,25
676,10397,5,2,12
676,36563,6,2,13
676,32182,7,2,12
676,37510,10,2,13
676,23755,5,2,24
676,34577,5,2,24
676,31722,5,2,4
676,20,6,2,220
676,1735,5,2,500
676,19815,7,2,12
676,33674,7,2,1
676,32668,6,2,1
676,31490,5,2,1
676,4155,6,2,1
676,8740,6,2,1
676,12859,7,2,1
676,38234,6,2,1
676,464,7,2,1
676,30276,9,2,12
676,29803,7,2,13
676,35073,6,2,13
676,37675,7,2,13
676,30240,5,2,12
676,31240,9,2,25
676,39587,10,2,13
676,33255,7,2,120
676,34612,7,2,24
676,37450,8,2,13
676,16498,4,2,25
676,9253,10,2,24
676,30484,5,2,23
676,849,7,2,14
676,4382,6,2,14
676,35790,7,2,25
676,37430,7,2,24
676,39607,1,2,1
676,41353,4,2,13
676,37521,8,2,24
676,18245,6,2,13
676,14813,7,2,13
676,39547,8,2,12
676,23847,8,2,13
676,37779,7,2,12
676,47616,1,2,1
676,32615,6,2,12
676,34572,5,3,121
676,37520,7,3,12
676,38680,5,3,6
676,918,8,3,44
676,40052,7,3,14
676,10165,7,3,2
676,41345,4,3,2
676,21,10,3,924
676,34134,3,3,11
676,38793,0,3,1
676,32664,0,4,2
676,37982,1,4,8
676,2251,0,6,0
676,41467,0,6,0
676,41587,0,6,0
676,40004,0,6,0
676,37435,0,6,0
676,44511,0,6,0
676,42310,0,6,0
676,47164,0,6,0
676,44248,0,6,0
676,38085,0,6,0
676,38086,0,6,0
676,41497,0,6,0
676,33050,0,6,0
676,41025,0,6,0
676,43692,0,6,0
676,36296,0,6,0
676,42361,0,6,0
676,41567,0,6,0
676,43608,0,6,0
676,43609,0,6,0
676,42963,0,6,0
676,37965,0,6,0
676,40456,0,6,0
676,47778,0,6,0
676,39247,0,6,0
676,38959,0,6,0
676,41084,0,6,0
676,41491,0,6,0
676,39701,0,6,0
676,40729,0,6,0
676,34561,0,6,0
676,44942,0,6,0
676,40356,0,6,0
676,40357,0,6,0
676,41487,0,6,0
676,41488,0,6,0
676,42249,0,6,0
676,46095,0,6,0
677,857,0,1,0
677,25013,0,1,0
677,5112,0,1,0
677,24855,10,1,1
677,17729,8,1,8
677,25159,10,1,3
677,29785,10,1,10
677,32686,10,1,3
677,18153,10,1,10
677,23755,8,1,13
677,31722,8,1,2
677,31953,8,1,3
677,19815,10,1,6
677,14199,8,1,5
677,2966,0,1,0
677,5341,0,1,0
677,8769,8,1,4
677,24705,10,1,3
677,27775,10,1,13
677,23309,9,1,5
677,30749,7,1,7
677,8675,0,1,0
677,4063,0,1,0
677,29786,8,1,8
677,31327,10,1,2
677,32282,10,1,6
677,23209,8,1,3
677,18277,0,1,0
677,3667,0,1,0
677,6381,0,1,0
677,16417,8,1,5
677,17879,0,1,0
677,22147,10,2,13
677,30056,9,2,7
677,6347,10,2,13
677,5081,10,2,15
677,10719,10,2,12
677,14967,10,2,12
677,2167,9,2,23
677,15583,10,2,12
677,19163,10,2,10
677,28121,10,2,13
677,30544,10,2,12
677,21431,10,2,13
677,17895,10,2,24
677,11617,10,2,12
677,15451,10,2,12
677,28825,10,2,12
677,31234,10,2,12
677,9041,10,2,12
677,18247,10,2,12
677,7593,10,2,12
677,30831,10,2,10
677,32380,10,2,1
677,8841,10,2,12
677,10790,10,2,10
677,32268,10,2,12
677,9936,0,2,12
677,11209,8,2,2
677,12449,9,2,6
677,23989,9,2,5
677,21863,10,2,12
677,14833,10,2,12
677,20541,10,2,12
677,9181,10,2,12
677,31442,10,2,13
677,15689,10,2,4
677,31404,10,2,12
677,18897,9,2,20
677,30514,9,2,1
677,11597,10,2,11
677,17549,10,2,12
677,23623,10,2,12
677,32547,10,2,1
677,21667,10,2,1
677,28819,9,2,12
677,31980,9,2,1
677,14749,10,2,13
677,31181,8,2,12
677,31240,7,2,25
677,21561,10,2,11
677,32542,9,2,12
677,33524,10,2,1
677,13759,10,2,24
677,11499,10,2,12
677,355,8,2,24
677,23273,10,2,22
677,23233,10,2,12
677,30363,10,2,10
677,32409,10,2,5
677,30365,10,2,1
677,30464,10,2,6
677,29027,10,2,1
677,28171,9,2,24
677,11757,10,2,25
677,21881,10,2,24
677,3455,10,2,26
677,13663,0,2,12
677,28979,10,2,12
677,31711,10,2,2
677,13851,10,2,6
677,5667,10,2,6
677,25157,10,2,12
677,21845,10,2,12
677,1195,10,2,13
677,11319,10,2,12
677,3712,10,2,12
677,8676,0,3,0
677,21995,0,3,0
677,14741,0,3,4
677,2787,0,3,0
677,1840,10,3,5
677,6682,0,4,0
677,49,0,4,0
677,4181,8,4,15
677,13161,0,4,0
677,15225,0,4,0
677,24873,0,4,0
677,19685,0,4,0
677,10098,0,4,0
677,1887,0,4,0
677,195,0,4,0
677,23673,0,4,0
677,16397,9,4,3
677,2923,0,4,0
677,14289,0,4,0
677,19151,6,4,0
677,9331,0,4,0
677,30123,0,6,0
677,31173,0,6,0
677,22199,0,6,0
677,11235,0,6,0
677,6547,0,6,0
677,11433,0,6,0
677,10447,0,6,0
677,7647,0,6,0
677,9074,0,6,0
677,6166,0,6,0
677,9618,0,6,0
677,8516,8,6,0
677,10396,0,6,0
677,20787,0,6,0
677,21405,0,6,0
677,12293,0,6,0
677,10800,0,6,0
677,14397,0,6,0
677,18671,0,6,0
677,30383,0,6,0
677,25731,0,6,0
677,62,0,6,0
677,2595,0,6,0
677,14827,0,6,0
677,1535,0,6,0
677,9379,0,6,0
677,6746,0,6,0
677,27833,0,6,0
677,23199,0,6,0
677,27831,0,6,0
677,4789,0,6,0
677,2924,0,6,0
677,14829,10,6,0
677,27525,0,6,0
677,20509,10,6,0
677,28701,8,6,0
677,10087,0,6,0
677,11741,0,6,0
677,9367,0,6,0
677,31737,0,6,0
677,23289,0,6,0
677,14131,0,6,0
677,23079,0,6,0
677,21273,0,6,0
677,29787,0,6,0
677,31859,0,6,0
677,11785,0,6,0
677,26023,0,6,0
677,15699,0,6,0
677,23619,0,6,0
677,18713,0,6,0
677,7596,0,6,0
677,9598,0,6,0
677,10477,0,6,0
677,15809,0,6,0
677,31109,0,6,0
677,24703,0,6,0
677,20853,0,6,0
677,24231,0,6,0
677,31338,0,6,0
677,15377,0,6,0
677,8277,0,6,0
677,12189,0,6,0
677,7088,0,6,0
677,8525,0,6,0
677,10080,0,6,0
677,10805,0,6,0
677,9675,0,6,0
677,16706,0,6,0
677,15117,0,6,0
677,21563,0,6,0
677,14713,0,6,0
677,3503,0,6,0
677,6205,8,6,0
677,21809,0,6,0
677,6045,0,6,0
677,17741,0,6,0
677,10460,0,6,0
677,11739,0,6,0
677,2927,0,6,0
677,16732,0,6,0
677,5042,10,6,3
677,12175,0,6,0
677,31091,0,6,0
677,2155,0,6,0
677,31952,0,6,0
677,13367,0,6,0
677,32937,0,6,0
677,15379,0,6,0
677,24629,0,6,0
677,25283,0,6,0
677,3572,0,6,0
677,24455,0,6,0
677,76,0,6,0
677,77,0,6,0
677,25939,0,6,0
677,9756,0,6,0
677,20785,0,6,0
677,23945,0,6,0
677,15565,0,6,0
677,10110,0,6,0
677,21603,0,6,0
677,15315,0,6,0
677,16067,0,6,0
677,877,0,6,0
677,12467,0,6,0
677,27787,0,6,0
677,18095,0,6,0
677,11933,0,6,0
677,32634,8,6,0
677,470,0,6,0
677,9587,0,6,0
677,13659,0,6,0
677,19221,0,6,0
677,32360,0,6,0
677,6633,0,6,0
677,11859,0,6,0
677,4719,0,6,0
677,28497,0,6,0
677,22865,0,6,0
677,17777,0,6,0
677,2476,0,6,0
677,24,0,6,0
677,846,0,6,0
677,22663,0,6,0
677,6500,0,6,0
677,10073,0,6,0
677,22877,0,6,0
677,15119,0,6,0
677,2104,0,6,0
677,6773,0,6,0
677,16498,0,6,0
677,31914,0,6,0
677,31867,8,6,0
677,79,8,6,0
677,1836,7,6,0
677,33433,8,6,0
677,7748,0,6,0
677,10384,0,6,0
677,22785,0,6,0
677,5958,8,6,0
677,8407,9,6,0
677,9790,0,6,0
677,22101,0,6,0
677,30911,0,6,0
677,31380,10,6,0
677,19117,0,6,0
677,6213,0,6,0
677,16049,0,6,0
677,4654,0,6,0
677,8937,0,6,0
677,13171,0,6,0
677,4720,0,6,0
677,18245,0,6,0
677,33094,0,6,0
677,8861,9,6,0
678,36793,8,1,7
678,36456,0,1,8
678,71,6,1,4
678,36296,8,1,7
678,36563,0,1,8
678,21,7,1,71
678,30484,10,1,7
678,36475,8,1,7
678,36470,0,1,0
678,35968,8,1,6
678,25397,5,2,12
678,11759,7,2,24
678,30123,9,2,12
678,31173,9,2,12
678,25013,9,2,20
678,22729,8,2,12
678,27655,8,2,12
678,22147,7,2,13
678,24833,10,2,22
678,30654,10,2,25
678,31043,8,2,12
678,31964,8,2,13
678,33486,8,2,25
678,21405,9,2,12
678,14345,7,2,12
678,28999,10,2,13
678,14741,8,2,12
678,18671,8,2,12
678,2167,8,2,23
678,4181,10,2,24
678,1575,10,2,25
678,2904,10,2,25
678,17827,6,2,12
678,28121,7,2,13
678,33743,7,2,12
678,30544,6,2,12
678,34280,6,2,12
678,28907,7,2,12
678,31637,7,2,12
678,23079,7,2,13
678,17895,9,2,24
678,8425,10,2,24
678,17729,8,2,13
678,10793,9,2,22
678,8630,7,2,12
678,21327,8,2,12
678,3731,8,2,25
678,7054,8,2,26
678,19685,6,2,13
678,6045,7,2,25
678,32281,10,2,1
678,33206,7,2,13
678,28851,9,2,1
678,11887,8,2,13
678,32245,8,2,26
678,25283,6,2,12
678,17265,7,2,25
678,24455,5,2,13
678,25517,9,2,24
678,20785,7,2,26
678,33487,8,2,12
678,10110,7,2,13
678,21603,6,2,12
678,20541,7,2,12
678,2926,8,2,13
678,31404,7,2,12
678,18897,7,2,20
678,19815,9,2,12
678,33674,9,2,1
678,30276,10,2,12
678,195,7,2,12
678,23673,7,2,12
678,2966,9,2,13
678,5341,9,2,12
678,32729,9,2,13
678,14749,7,2,13
678,19221,7,2,10
678,29803,5,2,13
678,27775,10,2,13
678,13601,9,2,22
678,23281,8,2,11
678,30296,7,2,12
678,31240,9,2,25
678,30015,9,2,13
678,23277,7,2,12
678,13759,9,2,24
678,23273,10,2,22
678,16498,5,2,25
678,22101,7,2,12
678,3470,7,2,24
678,9253,10,2,24
678,11577,9,2,1
678,32188,10,2,1
678,10863,10,2,1
678,16524,9,2,13
678,11757,6,2,25
678,21881,7,2,24
678,31765,8,2,1
678,20021,7,2,1
678,2236,9,2,1
678,14227,7,2,13
678,4224,9,2,25
678,33352,10,2,13
678,6956,8,2,13
678,14813,7,2,13
678,35507,9,2,12
678,1195,8,2,13
678,11319,8,2,12
678,1840,8,2,12
678,3712,8,2,12
678,13655,8,3,0
678,23321,7,3,22
678,6347,5,4,0
678,34618,0,4,0
678,10719,0,4,0
678,15583,0,4,0
678,6702,0,4,0
678,120,0,4,0
678,18679,0,4,0
678,30831,0,4,0
678,237,0,4,0
678,2034,0,4,0
678,32182,0,4,0
678,26351,0,4,0
678,16067,0,4,0
678,33255,0,4,10
678,25777,0,4,0
678,27957,0,4,1
678,23847,0,4,0
678,12291,0,6,0
678,34881,0,6,0
678,30370,0,6,0
678,11433,0,6,0
678,7674,0,6,0
678,1689,0,6,0
678,12189,0,6,0
678,31953,0,6,0
